severity,file_num,rdk_id,display_name,reason_codes,pubchem_record_title,rxnorm_generic_name,drugcentral_generic_name,sdf_title,inchikey,path
review,575,rdk_0000575,levonorgestrel,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(3S,8R,9S,10R,13S,14S)-17-ethynyl-13-methyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthrene-3,17-diol",levonorgestrel,,fda_3756,JYILPERKVHXLNF-VSKDJGRCSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000575.pdbqt
review,576,rdk_0000576,etynodiol,brand_display_with_clean_pubchem_title,|A-Ethynodiol Diacetate,ethynodiol diacetate,,fda_3757,ONKUMRGIYFNPJW-CEMGRNOWSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000576.pdbqt
review,577,rdk_0000577,etynodiol,brand_display_with_clean_pubchem_title,|A-Ethynodiol Diacetate,ethynodiol diacetate,,fda_3758,ONKUMRGIYFNPJW-AVICWDJOSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000577.pdbqt
review,578,rdk_0000578,etynodiol,brand_display_with_clean_pubchem_title,|A-Ethynodiol Diacetate,ethynodiol diacetate,,fda_3759,ONKUMRGIYFNPJW-XXCRKSRDSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000578.pdbqt
review,579,rdk_0000579,etynodiol,brand_display_with_clean_pubchem_title,|A-Ethynodiol Diacetate,ethynodiol diacetate,,fda_3760,ONKUMRGIYFNPJW-JEBATFBTSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000579.pdbqt
review,581,rdk_0000581,depas,brand_display_with_clean_pubchem_title,etizolam,,,fda_3762,VMZUTJCNQWMAGF-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000581.pdbqt
review,582,rdk_0000582,duolip,brand_display_with_clean_pubchem_title,etophylline clofibrate,etofylline,,fda_3763,KYAKGJDISSNVPZ-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000582.pdbqt
review,583,rdk_0000583,s etomidate,raw_quality_cas_only;raw_quality_ndc_like,56649-47-9,etomidate,,fda_3764,NPUKDXXFDDZOKR-NSHDSACASA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000583.pdbqt
review,584,rdk_0000584,etoperidone,raw_quality_empty,,,,fda_3765,IZBNNCFOBMGTQX-UHFFFAOYSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000584.pdbqt
review,585,rdk_0000585,sw219048 1,brand_display_with_clean_pubchem_title,SW219048-1,,,fda_3766,VJJPUSNTGOMMGY-AGPSDJBRSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000585.pdbqt
review,586,rdk_0000586,etoposide,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(5S,5aR,8aR,9S)-5-[[(2S,4aR,6R,7S,8R,8aS)-7,8-dihydroxy-2-methyl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",,,fda_3767,VJJPUSNTGOMMGY-CVDKMNMFSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000586.pdbqt
review,587,rdk_0000587,etoposide,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(5S,5aR,8aR,9S)-5-[[(2R,4aS,6R,7S,8R,8aS)-7,8-dihydroxy-2-methyl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",,,fda_3768,VJJPUSNTGOMMGY-SMSZSHQGSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000587.pdbqt
review,588,rdk_0000588,etoposide,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(5S,5aR,8aR,9S)-5-[[(2S,4aS,6R,7S,8R,8aS)-7,8-dihydroxy-2-methyl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",,,fda_3769,VJJPUSNTGOMMGY-AMTHCQHFSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000588.pdbqt
review,589,rdk_0000589,tegison,brand_display_with_clean_pubchem_title,etretinate,,,fda_3770,HQMNCQVAMBCHCO-DJRRULDNSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000589.pdbqt
review,590,rdk_0000590,exemestane,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8R,10S,14R)-10,13-dimethyl-6-methylidene-7,8,9,11,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,17-dione",exemestane,,fda_3771,BFYIZQONLCFLEV-VQEGESQYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000590.pdbqt
review,591,rdk_0000591,exemestane,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8R,10S,14R)-10,13-dimethyl-6-methylidene-7,8,9,11,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,17-dione",exemestane,,fda_3772,BFYIZQONLCFLEV-VKSPVCMPSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000591.pdbqt
review,592,rdk_0000592,exemestane,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8R,10S,14R)-10,13-dimethyl-6-methylidene-7,8,9,11,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,17-dione",exemestane,,fda_3773,BFYIZQONLCFLEV-BROHORATSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000592.pdbqt
review,593,rdk_0000593,exemestane,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8R,10S,14R)-10,13-dimethyl-6-methylidene-7,8,9,11,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,17-dione",exemestane,,fda_3774,BFYIZQONLCFLEV-MWTROVGWSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000593.pdbqt
review,595,rdk_0000595,C[C@@](CC(C)(C)O)(C1=CC=C(C=C1)Cl)O,raw_quality_iupac_like,"FENPENTADIOL, (R)-",,,fda_3776,SNJDSTGQYRTZJT-GFCCVEGCSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000595.pdbqt
review,596,rdk_0000596,N/A,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"4-(4-chlorophenyl)-2-phenyl-1,3-thiazole-5-carboxylic Acid",,,fda_3777,PTXVDUBOLUBNDS-UHFFFAOYSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000596.pdbqt
review,597,rdk_0000597,analud,brand_display_with_clean_pubchem_title,Feprazone,feprazone,,fda_3778,RBBWCVQDXDFISW-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000597.pdbqt
review,598,rdk_0000598,finasteride,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(1S,3aS,3bR,5aR,9aR,9bR,11aR)-N-tert-butyl-9a,11a-dimethyl-7-oxo-1,2,3,3a,3b,4,5,5a,6,9b,10,11-dodecahydroindeno[5,4-f]quinoline-1-carboxamide",ivacaftor,,fda_3779,DBEPLOCGEIEOCV-LWFHIICWSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000598.pdbqt
review,599,rdk_0000599,finasteride,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(1S,3aS,3bR,5aR,9aR,9bR,11aS)-N-tert-butyl-9a,11a-dimethyl-7-oxo-1,2,3,3a,3b,4,5,5a,6,9b,10,11-dodecahydroindeno[5,4-f]quinoline-1-carboxamide",ivacaftor,,fda_3780,DBEPLOCGEIEOCV-CSSSSBCVSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000599.pdbqt
review,600,rdk_0000600,finasteride,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(1S,3aS,3bR,5aR,9aR,9bS,11aR)-N-tert-butyl-9a,11a-dimethyl-7-oxo-1,2,3,3a,3b,4,5,5a,6,9b,10,11-dodecahydroindeno[5,4-f]quinoline-1-carboxamide",ivacaftor,,fda_3781,DBEPLOCGEIEOCV-GRQBZCBHSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000600.pdbqt
review,601,rdk_0000601,finasteride,raw_quality_identifier_like;raw_quality_formula_like,CHEMBL4777013,ivacaftor,,fda_3782,DBEPLOCGEIEOCV-VLYKBWAZSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000601.pdbqt
review,602,rdk_0000602,flecainide,raw_quality_empty,,flecainide,,fda_3783,DJBNUMBKLMJRSA-NSHDSACASA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000602.pdbqt
review,603,rdk_0000603,floxapen,brand_display_with_clean_pubchem_title,flucloxacillin sodium,,,fda_3784,OTEANHMVDHZOPB-SLINCCQESA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000603.pdbqt
review,604,rdk_0000604,floxacillin,raw_quality_empty,,floxacillin,,fda_3785,UIOFUWFRIANQPC-VBQJREDUSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000604.pdbqt
review,605,rdk_0000605,floxuridine,raw_quality_identifier_like;raw_quality_formula_like,SCHEMBL4854536,,,fda_3786,ODKNJVUHOIMIIZ-ACZMJKKPSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000605.pdbqt
review,606,rdk_0000606,floxuridine,raw_quality_identifier_like;raw_quality_formula_like,SCHEMBL4854541,emtricitabine,,fda_3787,ODKNJVUHOIMIIZ-LYFYHCNISA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000606.pdbqt
review,607,rdk_0000607,floxuridine,raw_quality_identifier_like;raw_quality_formula_like,SCHEMBL6270910,thymidine,,fda_3788,ODKNJVUHOIMIIZ-VQVTYTSYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000607.pdbqt
review,608,rdk_0000608,floxuridine,raw_quality_identifier_like;raw_quality_formula_like,SCHEMBL6270916,pramoxine,,fda_3789,ODKNJVUHOIMIIZ-DSYKOEDSSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000608.pdbqt
review,609,rdk_0000609,flicum,brand_display_with_clean_pubchem_title,Flubendazole,flubendazole,,fda_3790,CPEUVMUXAHMANV-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000609.pdbqt
review,610,rdk_0000610,fludarabine phosphate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,3R,4R,5R)-5-(6-amino-2-fluoropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",,,fda_3791,GIUYCYHIANZCFB-PXMDKTAGSA-L,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000610.pdbqt
review,611,rdk_0000611,fludarabine phosphate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,3R,4R,5R)-5-(6-amino-2-fluoropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",,,fda_3792,GIUYCYHIANZCFB-HAVMAKPUSA-L,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000611.pdbqt
review,612,rdk_0000612,fludarabine phosphate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,3R,4R,5R)-5-(6-amino-2-fluoropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",,,fda_3793,GIUYCYHIANZCFB-HFXAWCPLSA-L,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000612.pdbqt
review,613,rdk_0000613,fludarabine phosphate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,3R,4R,5R)-5-(6-amino-2-fluoropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",,,fda_3794,GIUYCYHIANZCFB-FULWYAMNSA-L,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000613.pdbqt
review,614,rdk_0000614,levonorgestrel,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9R,11S,13S,14S,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one",levonorgestrel,,fda_3795,AAXVEMMRQDVLJB-HUQQSZEBSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000614.pdbqt
review,615,rdk_0000615,levonorgestrel,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9R,11S,13S,14S,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one",levonorgestrel,,fda_3796,AAXVEMMRQDVLJB-DBXHCDBRSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000615.pdbqt
review,616,rdk_0000616,levonorgestrel,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9R,11S,13S,14S,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one",levonorgestrel,,fda_3797,AAXVEMMRQDVLJB-RXPDXRJRSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000616.pdbqt
review,617,rdk_0000617,levonorgestrel,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9R,11S,13S,14S,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one",levonorgestrel,,fda_3798,AAXVEMMRQDVLJB-JUYLZWBTSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000617.pdbqt
review,618,rdk_0000618,fludrocortisone acetate,raw_quality_empty,,fluoxymesterone,,fda_3799,SYWHXTATXSMDSB-LMIZBYEBSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000618.pdbqt
review,619,rdk_0000619,fludrocortisone acetate,raw_quality_empty,,levonorgestrel,,fda_3800,SYWHXTATXSMDSB-NPKLGYRUSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000619.pdbqt
review,620,rdk_0000620,fludrocortisone acetate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[2-[(8R,9S,10S,11S,13S,14R,17S)-9-fluoro-11,17-dihydroxy-10,13-dimethyl-3-oxo-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] acetate",fluoxymesterone,,fda_3801,SYWHXTATXSMDSB-KSFWRXLCSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000620.pdbqt
review,621,rdk_0000621,fludrocortisone acetate,raw_quality_identifier_like;raw_quality_formula_like,CHEMBL1355220,levonorgestrel,,fda_3802,SYWHXTATXSMDSB-CYYHDTDOSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000621.pdbqt
review,623,rdk_0000623,flutazolam,raw_quality_empty,,,,fda_3804,WMFSSTNVXWNLKI-IBGZPJMESA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000623.pdbqt
review,624,rdk_0000624,fominoben,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,(2-Benzamido-6-chlorophenyl)methyl-methyl-(2-morpholin-4-yl-2-oxoethyl)azanium,viloxazine,,fda_3805,KSNNEUZOAFRTDS-UHFFFAOYSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000624.pdbqt
review,625,rdk_0000625,fosinopril,raw_quality_iupac_like,"(2S,4R)-4-Cyclohexyl-1-(2-((R)-((S)-2-methyl-1-(propionyloxy)propoxy)(4-phenylbutyl)phosphoryl)acetyl)pyrrolidine-2-carboxylic acid",captopril,,fda_3806,BIDNLKIUORFRQP-HPZWGCCTSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000625.pdbqt
review,626,rdk_0000626,fosinopril,raw_quality_iupac_like,"(2S,4R)-4-Cyclohexyl-1-(2-((R)-((S)-2-methyl-1-(propionyloxy)propoxy)(4-phenylbutyl)phosphoryl)acetyl)pyrrolidine-2-carboxylic acid",captopril,,fda_3807,BIDNLKIUORFRQP-GMTLIGJNSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000626.pdbqt
review,627,rdk_0000627,fosinopril,raw_quality_iupac_like,"(2S,4R)-4-Cyclohexyl-1-(2-((R)-((S)-2-methyl-1-(propionyloxy)propoxy)(4-phenylbutyl)phosphoryl)acetyl)pyrrolidine-2-carboxylic acid",captopril,,fda_3808,BIDNLKIUORFRQP-JAMQJZDNSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000627.pdbqt
review,628,rdk_0000628,fosinopril,raw_quality_iupac_like,"(2S,4R)-4-Cyclohexyl-1-(2-((R)-((S)-2-methyl-1-(propionyloxy)propoxy)(4-phenylbutyl)phosphoryl)acetyl)pyrrolidine-2-carboxylic acid",captopril,,fda_3809,BIDNLKIUORFRQP-VBOUGRIUSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000628.pdbqt
review,636,rdk_0000636,clofarabine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,(Z)-4-[(4-amino-2-methylpyrimidin-5-yl)methyl-(hydroxymethyl)amino]-3-(oxolan-2-ylmethyldisulfanyl)pent-3-en-1-ol,clofarabine,,fda_3817,JVXSJOXTMQICOI-JORMNFRLSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000636.pdbqt
review,637,rdk_0000637,clofarabine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,(Z)-4-[(4-amino-2-methylpyrimidin-5-yl)methyl-(hydroxymethyl)amino]-3-(oxolan-2-ylmethyldisulfanyl)pent-3-en-1-ol,clofarabine,,fda_3818,JVXSJOXTMQICOI-WMJYUBJYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000637.pdbqt
review,638,rdk_0000638,gestrinone,raw_quality_empty,,levonorgestrel,,fda_3819,BJJXHLWLUDYTGC-UWHLTILDSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000638.pdbqt
review,639,rdk_0000639,gestrinone,brand_display_with_clean_pubchem_title,Gestrinone-d3 (major),gestrinone,,fda_3820,BJJXHLWLUDYTGC-XSDIEEQYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000639.pdbqt
review,647,rdk_0000647,penciclovir,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(1,1-Dimethylpyrrolidin-1-ium-3-yl) 3-cyclopentyl-3-hydroxy-3-phenylpropanoate",penciclovir,,fda_3828,KCNRMTIWYUWXNH-AZUAARDMSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000647.pdbqt
review,648,rdk_0000648,penciclovir,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(1,1-Dimethylpyrrolidin-1-ium-3-yl) 3-cyclopentyl-3-hydroxy-3-phenylpropanoate",penciclovir,,fda_3829,KCNRMTIWYUWXNH-UYAOXDASSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000648.pdbqt
review,649,rdk_0000649,penciclovir,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(1,1-Dimethylpyrrolidin-1-ium-3-yl) 3-cyclopentyl-3-hydroxy-3-phenylpropanoate",penciclovir,,fda_3830,KCNRMTIWYUWXNH-ICSRJNTNSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000649.pdbqt
review,650,rdk_0000650,penciclovir,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(1,1-Dimethylpyrrolidin-1-ium-3-yl) 3-cyclopentyl-3-hydroxy-3-phenylpropanoate",penciclovir,,fda_3831,KCNRMTIWYUWXNH-QUCCMNQESA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000650.pdbqt
review,652,rdk_0000652,griseofulvin,raw_quality_iupac_like,"(1'R,6'S)-Rel-7-chloro-2',4,6-trimethoxy-6'-methyl-3H-spiro[benzofuran-2,1'-cyclohex[2]ene]-3,4'-dione","2,2,2-trifluoroacetophenone",,fda_3833,DDUHZTYCFQRHIY-WNWIJWBNSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000652.pdbqt
review,653,rdk_0000653,fulcine,brand_display_with_clean_pubchem_title,griseofulvin,griseofulvin,,fda_3834,DDUHZTYCFQRHIY-RBHXEPJQSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000653.pdbqt
review,654,rdk_0000654,dtxsid101112449,raw_quality_formula_like,DTXSID101112449,,,fda_3835,DDUHZTYCFQRHIY-QPFGOUBPSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000654.pdbqt
review,655,rdk_0000655,chlorpheniramine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,2-Acetamidoethyl 2-(4-chlorophenyl)-2-[4-(trifluoromethyl)phenoxy]acetate,chlorpheniramine,,fda_3836,HCVIESKVXGEJID-QGZVFWFLSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000655.pdbqt
review,656,rdk_0000656,hetacillin,raw_quality_empty,,,,fda_3837,DXVUYOAEDJXBPY-ZWUHOBOKSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000656.pdbqt
review,657,rdk_0000657,hetacillin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,5R,6R)-6-[(4S)-2,2-dimethyl-5-oxo-4-phenylimidazolidin-1-yl]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",hetacillin,,fda_3838,DXVUYOAEDJXBPY-RSUWNVLCSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000657.pdbqt
review,658,rdk_0000658,(+) hexobarbital,brand_display_with_clean_pubchem_title,(+)-Hexobarbital,hexobarbital,,fda_3839,UYXAWHWODHRRMR-LBPRGKRZSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000658.pdbqt
review,659,rdk_0000659,histidine,brand_display_with_clean_pubchem_title,dl-histidine hydrochloride monohydrate,histidine,,fda_3840,CMXXUDSWGMGYLZ-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000659.pdbqt
review,660,rdk_0000660,hycanthone,raw_quality_iupac_like,hycanthone(1+),,,fda_3841,MFZWMTSUNYWVBU-UHFFFAOYSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000660.pdbqt
review,661,rdk_0000661,hydromorphone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(4S,4aS,7aS,12bR)-9-hydroxy-3-methyl-2,3,4,4a,5,6,7a,13-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-3-ium-7-one",morphine,,fda_3842,WVLOADHCBXTIJK-ZWUPXRALSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000661.pdbqt
review,662,rdk_0000662,hydroxychloroquine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,[(4R)-4-[(7-chloroquinolin-1-ium-4-yl)amino]pentyl]-ethyl-(2-hydroxyethyl)azanium,hydroxychloroquine,,fda_3843,XXSMGPRMXLTPCZ-CQSZACIVSA-P,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000662.pdbqt
review,663,rdk_0000663,hydroxystilbamidine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,[amino-[4-[(E)-2-[4-[amino(azaniumylidene)methyl]-2-hydroxyphenyl]ethenyl]phenyl]methylidene]azanium,,,fda_3844,TUESWZZJYCLFNL-DAFODLJHSA-P,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000663.pdbqt
review,664,rdk_0000664,ibuprofen piconol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,pyridin-2-ylmethyl (2S)-2-[4-(2-methylpropyl)phenyl]propanoate,ibuprofen,,fda_3845,ACEWLPOYLGNNHV-HNNXBMFYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000664.pdbqt
review,665,rdk_0000665,idarubicin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(7R,9S)-9-acetyl-7-(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy-6,9,11-trihydroxy-8,10-dihydro-7H-tetracene-5,12-dione",ganciclovir,,fda_3846,XDXDZDZNSLXDNA-ONQNDWGISA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000665.pdbqt
review,666,rdk_0000666,idarubicin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(7R,9S)-9-acetyl-7-(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy-6,9,11-trihydroxy-8,10-dihydro-7H-tetracene-5,12-dione",ganciclovir,,fda_3847,XDXDZDZNSLXDNA-PGQYOSSBSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000666.pdbqt
review,667,rdk_0000667,idarubicin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(7R,9S)-9-acetyl-7-(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy-6,9,11-trihydroxy-8,10-dihydro-7H-tetracene-5,12-dione",ganciclovir,,fda_3848,XDXDZDZNSLXDNA-NEDJOTIPSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000667.pdbqt
review,668,rdk_0000668,idarubicin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(7R,9S)-9-acetyl-7-(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy-6,9,11-trihydroxy-8,10-dihydro-7H-tetracene-5,12-dione",ganciclovir,,fda_3849,XDXDZDZNSLXDNA-DPEISDRCSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000668.pdbqt
