stage,ligand,score,valid,reason,heavy_atoms,le,self_rmsd,pains_flag
stage1,rdk_0000362.pdbqt,-7.86,1,,28,0.2807,,0
stage1,rdk_0004477.pdbqt,-6.82,1,,22,0.3101,2.01,0
stage1,rdk_0002893.pdbqt,-5.21,1,,9,0.5788,,0
stage1,rdk_0000762.pdbqt,-7.71,1,,22,0.3505,,0
stage1,rdk_0001873.pdbqt,-7.93,1,,22,0.3606,2.36,0
stage1,rdk_0000261.pdbqt,-8.36,1,,23,0.3636,,0
stage1,rdk_0003434.pdbqt,-6.51,1,,20,0.3256,,0
stage1,rdk_0003415.pdbqt,-8.51,1,,32,0.2660,2.31,0
stage1,rdk_0003034.pdbqt,-7.11,1,,21,0.3387,,0
stage1,rdk_0004772.pdbqt,-8.74,1,,29,0.3014,2.31,0
stage1,rdk_0003887.pdbqt,-8.96,1,,27,0.3318,,0
stage1,rdk_0003916.pdbqt,-4.45,1,,9,0.4939,,0
stage1,rdk_0001787.pdbqt,-7.06,1,,33,0.2140,2.76,0
stage1,rdk_0003516.pdbqt,-7.51,1,,28,0.2684,2.09,0
stage1,rdk_0003710.pdbqt,-9.48,1,,20,0.4740,,0
stage1,rdk_0001714.pdbqt,-8.78,1,,58,0.1514,2.45,0
stage1,rdk_0001845.pdbqt,-8.36,1,,55,0.1520,,0
stage1,rdk_0002990.pdbqt,-7.48,1,,25,0.2992,,0
stage1,rdk_0002020.pdbqt,-9.20,1,,27,0.3406,,0
stage1,rdk_0002325.pdbqt,-8.45,1,,35,0.2415,3.60,0
stage1,rdk_0003979.pdbqt,-8.09,1,,22,0.3676,,0
stage1,rdk_0000240.pdbqt,-7.60,1,,34,0.2236,,0
stage1,rdk_0003613.pdbqt,-8.00,1,,19,0.4212,,0
stage1,rdk_0003213.pdbqt,-8.13,1,,24,0.3388,,0
stage1,rdk_0003158.pdbqt,-9.83,1,,28,0.3512,,0
stage1,rdk_0000545.pdbqt,-7.59,1,,28,0.2710,,0
stage1,rdk_0004018.pdbqt,-9.76,1,,24,0.4065,,0
stage1,rdk_0000145.pdbqt,-7.24,1,,22,0.3292,,0
stage1,rdk_0002295.pdbqt,-7.23,1,,21,0.3444,,0
stage1,rdk_0002102.pdbqt,-6.42,1,,27,0.2377,2.98,0
stage1,rdk_0004077.pdbqt,-6.69,1,,22,0.3043,,0
stage1,rdk_0000029.pdbqt,-7.04,1,,23,0.3062,3.01,0
stage1,rdk_0002923.pdbqt,-7.93,1,,37,0.2145,,0
stage1,rdk_0001288.pdbqt,-8.35,1,,23,0.3629,2.09,0
stage1,rdk_0003632.pdbqt,-8.23,1,,31,0.2654,2.08,0
stage1,rdk_0003984.pdbqt,-5.73,1,,12,0.4774,,0
stage1,rdk_0004056.pdbqt,-7.62,1,,34,0.2242,2.38,0
stage1,rdk_0000507.pdbqt,-7.18,1,,34,0.2113,,0
stage1,rdk_0003232.pdbqt,-7.74,1,,33,0.2345,4.10,0
stage1,rdk_0002123.pdbqt,-8.33,1,,22,0.3785,,0
stage1,rdk_0002420.pdbqt,-6.90,1,,13,0.5307,,0
stage1,rdk_0001688.pdbqt,-6.37,1,,13,0.4897,,0
stage1,rdk_0003087.pdbqt,-9.44,1,,38,0.2483,,0
stage1,rdk_0000446.pdbqt,-8.88,1,,29,0.3062,,0
stage1,rdk_0000429.pdbqt,-8.31,1,,29,0.2866,,0
stage1,rdk_0001675.pdbqt,-8.08,1,,20,0.4042,,0
stage1,rdk_0000808.pdbqt,-6.83,1,,21,0.3253,,0
stage1,rdk_0001980.pdbqt,-6.39,1,,42,0.1521,2.47,0
stage1,rdk_0004696.pdbqt,-7.00,1,,13,0.5385,,0
stage1,rdk_0003563.pdbqt,-4.11,1,,8,0.5131,,0
stage1,rdk_0003942.pdbqt,-6.57,1,,11,0.5968,,0
stage1,rdk_0003060.pdbqt,-9.45,1,,25,0.3780,,0
stage1,rdk_0001551.pdbqt,-6.00,1,,22,0.2730,,0
stage1,rdk_0004765.pdbqt,-8.94,1,,36,0.2483,4.04,0
stage1,rdk_0002713.pdbqt,-8.83,1,,44,0.2007,3.90,0
stage1,rdk_0003537.pdbqt,-7.58,1,,32,0.2368,,0
stage1,rdk_0001761.pdbqt,-8.72,1,,41,0.2128,2.79,0
stage1,rdk_0003558.pdbqt,-7.96,1,,19,0.4192,,0
stage1,rdk_0004250.pdbqt,-7.64,1,,29,0.2634,2.66,0
stage1,rdk_0004353.pdbqt,-7.23,1,,26,0.2781,,0
stage1,rdk_0002855.pdbqt,-4.50,1,,8,0.5625,,0
stage1,rdk_0000867.pdbqt,-7.29,1,,30,0.2430,,0
stage1,rdk_0004023.pdbqt,-6.91,1,,11,0.6283,,0
stage1,rdk_0000343.pdbqt,-7.05,1,,33,0.2136,2.37,0
stage1,rdk_0001757.pdbqt,-9.53,1,,32,0.2977,3.06,0
stage1,rdk_0004753.pdbqt,-8.90,1,,25,0.3559,2.93,0
stage1,rdk_0003628.pdbqt,-9.15,1,,19,0.4817,,0
stage1,rdk_0001734.pdbqt,-6.81,1,,31,0.2197,2.39,0
stage1,rdk_0002401.pdbqt,-8.66,1,,31,0.2794,2.34,0
stage1,rdk_0002750.pdbqt,-9.13,1,,22,0.4149,,0
stage1,rdk_0001621.pdbqt,-8.12,1,,25,0.3250,,0
stage1,rdk_0002253.pdbqt,-7.51,1,,22,0.3414,,0
stage1,rdk_0003382.pdbqt,-7.49,1,,24,0.3119,2.21,0
stage1,rdk_0002474.pdbqt,-5.93,1,,12,0.4940,,0
stage1,rdk_0001069.pdbqt,-6.65,1,,22,0.3023,,0
stage1,rdk_0002801.pdbqt,-8.99,1,,24,0.3747,2.11,0
stage1,rdk_0002489.pdbqt,-4.78,1,,9,0.5311,,0
stage1,rdk_0001597.pdbqt,-9.27,1,,19,0.4878,,0
stage1,rdk_0004368.pdbqt,-10.02,1,,24,0.4173,,0
stage1,rdk_0004520.pdbqt,-5.51,1,,15,0.3673,,0
stage1,rdk_0001654.pdbqt,-5.64,1,,27,0.2089,2.43,0
stage1,rdk_0000759.pdbqt,-7.78,1,,22,0.3535,,0
stage1,rdk_0000183.pdbqt,-6.16,1,,17,0.3621,,0
stage1,rdk_0004604.pdbqt,-7.64,1,,24,0.3183,,0
stage1,rdk_0003476.pdbqt,-8.68,1,,36,0.2412,2.06,0
stage1,rdk_0001052.pdbqt,-6.72,1,,28,0.2399,,0
stage1,rdk_0000235.pdbqt,-7.95,1,,31,0.2564,,0
stage1,rdk_0004589.pdbqt,-8.69,1,,36,0.2414,,0
stage1,rdk_0001094.pdbqt,-6.83,1,,19,0.3596,,0
stage1,rdk_0001722.pdbqt,-3.23,1,,4,0.8067,,0
stage1,rdk_0002089.pdbqt,-7.91,1,,16,0.4943,,0
stage1,rdk_0003440.pdbqt,-8.27,1,,55,0.1503,,0
stage1,rdk_0003331.pdbqt,-8.78,1,,35,0.2510,2.59,0
stage1,rdk_0002177.pdbqt,-9.42,1,,25,0.3769,,0
stage1,rdk_0004307.pdbqt,-8.42,1,,18,0.4676,,0
stage1,rdk_0001376.pdbqt,-8.80,1,,29,0.3035,2.19,0
stage1,rdk_0003228.pdbqt,-7.04,1,,13,0.5416,,0
stage1,rdk_0001924.pdbqt,-6.38,1,,21,0.3040,,0
stage1,rdk_0004120.pdbqt,-5.45,1,,14,0.3896,,0
stage1,rdk_0002653.pdbqt,-6.46,1,,12,0.5382,,0
stage1,rdk_0000736.pdbqt,-8.51,1,,28,0.3038,,0
stage1,rdk_0001970.pdbqt,-8.21,1,,29,0.2830,2.27,0
stage1,rdk_0002843.pdbqt,-7.63,1,,37,0.2063,3.41,0
stage1,rdk_0001221.pdbqt,-5.41,1,,11,0.4917,,0
stage1,rdk_0000833.pdbqt,-9.73,1,,31,0.3139,,0
stage1,rdk_0000046.pdbqt,-7.82,1,,33,0.2369,,0
stage1,rdk_0000412.pdbqt,-8.17,1,,29,0.2816,,0
stage1,rdk_0001406.pdbqt,-7.07,1,,16,0.4421,,0
stage1,rdk_0002074.pdbqt,-7.18,1,,14,0.5129,,0
stage1,rdk_0004802.pdbqt,-7.44,1,,13,0.5722,,0
stage1,rdk_0004901.pdbqt,-8.33,1,,28,0.2975,,0
stage1,rdk_0001105.pdbqt,-8.35,1,,27,0.3094,,0
stage1,rdk_0002350.pdbqt,-7.20,1,,26,0.2770,,0
stage1,rdk_0001319.pdbqt,-9.83,1,,32,0.3071,2.30,0
stage1,rdk_0000583.pdbqt,-8.32,1,,18,0.4621,,0
stage1,rdk_0004795.pdbqt,-7.83,1,,19,0.4121,,0
stage1,rdk_0000359.pdbqt,-7.51,1,,25,0.3006,,0
stage1,rdk_0000999.pdbqt,-8.43,1,,38,0.2218,,0
stage1,rdk_0004650.pdbqt,-6.30,1,,26,0.2422,2.93,0
stage1,rdk_0004768.pdbqt,-8.32,1,,24,0.3467,,0
stage1,rdk_0000635.pdbqt,-5.44,1,,12,0.4535,,0
stage1,rdk_0004456.pdbqt,-10.18,1,,45,0.2262,2.16,0
stage1,rdk_0003819.pdbqt,-8.76,1,,42,0.2086,4.18,0
stage1,rdk_0002272.pdbqt,-8.78,1,,23,0.3818,,0
stage1,rdk_0002956.pdbqt,-8.94,1,,20,0.4469,2.07,0
stage1,rdk_0004395.pdbqt,-9.00,1,,29,0.3102,3.12,0
stage1,rdk_0001322.pdbqt,-6.83,1,,23,0.2972,,0
stage1,rdk_0001821.pdbqt,-4.75,1,,58,0.0819,3.74,0
stage1,rdk_0002518.pdbqt,-6.71,1,,15,0.4474,,0
stage1,rdk_0001505.pdbqt,-7.36,1,,21,0.3505,2.70,0
stage1,rdk_0002771.pdbqt,-8.52,1,,26,0.3278,,0
stage1,rdk_0002396.pdbqt,-7.43,1,,35,0.2124,2.99,0
stage1,rdk_0002939.pdbqt,-6.72,1,,24,0.2802,,0
stage1,rdk_0001810.pdbqt,-8.13,1,,48,0.1694,,0
stage1,rdk_0004625.pdbqt,-5.89,1,,17,0.3468,,0
stage1,rdk_0004579.pdbqt,-2.83,1,,65,0.0436,3.68,0
stage1,rdk_0003344.pdbqt,-9.25,1,,25,0.3700,,0
stage1,rdk_0003609.pdbqt,-8.16,1,,18,0.4533,,0
stage1,rdk_0004002.pdbqt,-5.65,1,,17,0.3322,,0
stage1,rdk_0002268.pdbqt,-7.89,1,,36,0.2191,2.11,0
stage1,rdk_0002455.pdbqt,-7.28,1,,14,0.5201,,0
stage1,rdk_0001494.pdbqt,-6.09,1,,23,0.2647,,0
stage1,rdk_0001524.pdbqt,-7.50,1,,20,0.3752,,0
stage1,rdk_0000880.pdbqt,-7.55,1,,22,0.3431,,0
stage1,rdk_0003834.pdbqt,-8.36,1,,42,0.1990,2.14,0
stage1,rdk_0004542.pdbqt,-8.96,1,,45,0.1990,2.87,0
stage1,rdk_0000511.pdbqt,-6.92,1,,24,0.2884,,0
stage1,rdk_0001303.pdbqt,-5.73,1,,20,0.2864,,0
stage1,rdk_0002118.pdbqt,-8.09,1,,29,0.2789,,0
stage1,rdk_0003460.pdbqt,-7.74,1,,23,0.3363,,0
stage1,rdk_0003681.pdbqt,-7.91,1,,28,0.2824,3.46,0
stage1,rdk_0002207.pdbqt,-9.27,1,,38,0.2438,2.42,0
stage1,rdk_0001197.pdbqt,-10.66,1,,28,0.3806,,0
stage1,rdk_0003137.pdbqt,-6.65,1,,30,0.2217,2.62,0
stage1,rdk_0002139.pdbqt,-7.83,1,,22,0.3559,,0
stage1,rdk_0003247.pdbqt,-8.64,1,,35,0.2468,,0
stage1,rdk_0001391.pdbqt,-9.02,1,,22,0.4098,,0
stage1,rdk_0003310.pdbqt,-9.54,1,,37,0.2577,2.67,0
stage1,rdk_0000111.pdbqt,-7.63,1,,29,0.2630,2.43,0
stage1,rdk_0001692.pdbqt,-6.97,1,,20,0.3487,,0
stage1,rdk_0000785.pdbqt,-5.16,1,,21,0.2459,,0
stage1,rdk_0000480.pdbqt,-6.56,1,,29,0.2262,,0
stage1,rdk_0004749.pdbqt,-6.51,1,,12,0.5423,,0
stage1,rdk_0004574.pdbqt,-9.19,1,,35,0.2625,,0
stage1,rdk_0003841.pdbqt,-8.71,1,,27,0.3228,,0
stage1,rdk_0001905.pdbqt,-7.72,1,,25,0.3087,,0
stage1,rdk_0003744.pdbqt,-7.77,1,,22,0.3533,,0
stage1,rdk_0002539.pdbqt,-6.76,1,,12,0.5630,,0
stage1,rdk_0003963.pdbqt,-6.28,1,,16,0.3926,,0
stage1,rdk_0001600.pdbqt,-6.39,1,,21,0.3045,2.13,0
stage1,rdk_0003142.pdbqt,-4.53,1,,9,0.5028,,0
stage1,rdk_0001894.pdbqt,-8.35,1,,22,0.3796,,0
stage1,rdk_0003860.pdbqt,-7.01,1,,12,0.5846,,0
stage1,rdk_0004142.pdbqt,-6.04,1,,57,0.1059,3.05,0
stage1,rdk_0000033.pdbqt,-5.27,1,,13,0.4053,,0
stage1,rdk_0004593.pdbqt,-8.03,1,,17,0.4725,2.13,0
stage1,rdk_0001869.pdbqt,-4.58,1,,10,0.4577,,0
stage1,rdk_0004856.pdbqt,-8.30,1,,36,0.2305,2.83,0
stage1,rdk_0000433.pdbqt,-6.41,1,,17,0.3773,,0
stage1,rdk_0003765.pdbqt,-6.77,1,,15,0.4515,,0
stage1,rdk_0002889.pdbqt,-7.74,1,,25,0.3097,,0
stage1,rdk_0004490.pdbqt,-8.17,1,,17,0.4804,,0
stage1,rdk_0003266.pdbqt,-5.68,1,,10,0.5682,,0
stage1,rdk_0001006.pdbqt,-7.60,1,,30,0.2534,,0
stage1,rdk_0004418.pdbqt,-6.57,1,,33,0.1991,2.00,0
stage1,rdk_0004101.pdbqt,-7.68,1,,18,0.4268,,0
stage1,rdk_0000467.pdbqt,-8.45,1,,42,0.2013,2.20,0
stage1,rdk_0000130.pdbqt,-6.74,1,,19,0.3546,2.15,0
stage1,rdk_0002918.pdbqt,-10.62,1,,25,0.4249,,0
stage1,rdk_0000336.pdbqt,-7.12,1,,28,0.2541,2.03,0
stage1,rdk_0002672.pdbqt,-5.59,1,,13,0.4297,,0
stage1,rdk_0001776.pdbqt,-7.45,1,,32,0.2329,2.08,0
stage1,rdk_0000012.pdbqt,-7.09,1,,23,0.3081,2.74,0
stage1,rdk_0002556.pdbqt,-4.89,1,,10,0.4890,,0
stage1,rdk_0000614.pdbqt,-7.27,1,,27,0.2693,,0
stage1,rdk_0003209.pdbqt,-6.94,1,,19,0.3654,,0
stage1,rdk_0000911.pdbqt,-6.75,1,,19,0.3552,,0
stage1,rdk_0003441.pdbqt,-6.54,1,,17,0.3844,2.31,0
stage1,rdk_0001292.pdbqt,-7.03,1,,21,0.3349,,0
stage1,rdk_0001469.pdbqt,-8.96,1,,24,0.3733,2.88,0
stage1,rdk_0002055.pdbqt,-5.26,1,,9,0.5843,,0
stage1,rdk_0003798.pdbqt,-7.98,1,,16,0.4990,,0
stage1,rdk_0001200.pdbqt,-7.54,1,,17,0.4436,,0
stage1,rdk_0001448.pdbqt,-7.51,1,,24,0.3128,,0
stage1,rdk_0000080.pdbqt,-6.49,1,,30,0.2165,,0
stage1,rdk_0001703.pdbqt,-7.54,1,,20,0.3770,,0
stage1,rdk_0001048.pdbqt,-6.69,1,,25,0.2678,2.08,0
stage1,rdk_0004726.pdbqt,-8.31,1,,25,0.3326,,0
stage1,rdk_0000717.pdbqt,-6.16,1,,24,0.2567,2.03,0
stage1,rdk_0002535.pdbqt,-5.69,1,,12,0.4740,,0
stage1,rdk_0001263.pdbqt,-7.17,1,,14,0.5122,,0
stage1,rdk_0004225.pdbqt,-9.07,1,,19,0.4774,,0
stage1,rdk_0004402.pdbqt,-8.22,1,,29,0.2836,,0
stage1,rdk_0002577.pdbqt,-8.22,1,,34,0.2418,2.61,0
stage1,rdk_0002611.pdbqt,-5.26,1,,14,0.3756,,0
stage1,rdk_0004090.pdbqt,-6.52,1,,21,0.3103,,0
stage1,rdk_0001124.pdbqt,-10.41,1,,28,0.3719,,0
stage1,rdk_0001027.pdbqt,-7.40,1,,29,0.2552,,0
stage1,rdk_0000378.pdbqt,-8.19,1,,21,0.3899,,0
stage1,rdk_0001740.pdbqt,-6.75,1,,40,0.1687,2.25,0
stage1,rdk_0000385.pdbqt,-7.33,1,,19,0.3859,,0
stage1,rdk_0003205.pdbqt,-6.66,1,,11,0.6052,,0
stage1,rdk_0001427.pdbqt,-6.90,1,,21,0.3284,,0
stage1,rdk_0004840.pdbqt,-6.98,1,,22,0.3174,,0
stage1,rdk_0003706.pdbqt,-8.00,1,,14,0.5715,,0
stage1,rdk_0002156.pdbqt,-7.77,1,,35,0.2219,,0
stage1,rdk_0003422.pdbqt,-5.99,1,,11,0.5446,,0
stage1,rdk_0000286.pdbqt,-6.98,1,,30,0.2327,,0
stage1,rdk_0002704.pdbqt,-8.38,1,,36,0.2328,2.21,0
stage1,rdk_0003121.pdbqt,-7.23,1,,16,0.4516,,0
stage1,rdk_0002986.pdbqt,-7.08,1,,16,0.4424,,0
stage1,rdk_0004823.pdbqt,-6.70,1,,22,0.3044,,0
stage1,rdk_0004890.pdbqt,-7.38,1,,36,0.2049,,0
stage1,rdk_0000677.pdbqt,-5.41,1,,10,0.5409,,0
stage1,rdk_0002683.pdbqt,-6.82,1,,16,0.4260,,0
stage1,rdk_0001128.pdbqt,-6.37,1,,17,0.3746,,0
stage1,rdk_0002796.pdbqt,-8.23,1,,35,0.2353,3.06,0
stage1,rdk_0004246.pdbqt,-7.00,1,,28,0.2499,,0
stage1,rdk_0003163.pdbqt,-11.94,1,,36,0.3317,,0
stage1,rdk_0002059.pdbqt,-6.86,1,,12,0.5713,,0
stage1,rdk_0001147.pdbqt,-7.65,1,,23,0.3326,2.51,0
stage1,rdk_0000450.pdbqt,-7.37,1,,21,0.3511,,0
stage1,rdk_0001865.pdbqt,-7.69,1,,21,0.3662,2.54,0
stage1,rdk_0000050.pdbqt,-7.31,1,,19,0.3846,,0
stage1,rdk_0002371.pdbqt,-8.26,1,,25,0.3304,,0
stage1,rdk_0000530.pdbqt,-7.92,1,,25,0.3169,,0
stage1,rdk_0000317.pdbqt,-7.06,1,,28,0.2522,,0
stage1,rdk_0004629.pdbqt,-4.46,1,,9,0.4958,,0
stage1,rdk_0004296.pdbqt,-9.54,1,,40,0.2385,2.62,0
stage1,rdk_0000778.pdbqt,-7.41,1,,34,0.2180,,0
stage1,rdk_0000553.pdbqt,-9.34,1,,26,0.3590,,0
stage1,rdk_0004920.pdbqt,-7.86,1,,30,0.2619,2.76,0
stage1,rdk_0002878.pdbqt,-9.46,1,,26,0.3637,,0
stage1,rdk_0002914.pdbqt,-7.64,1,,31,0.2463,,0
stage1,rdk_0000618.pdbqt,-7.21,1,,30,0.2402,2.01,0
stage1,rdk_0002780.pdbqt,-6.71,1,,20,0.3355,2.00,0
stage1,rdk_0003769.pdbqt,-8.57,1,,30,0.2855,,0
stage1,rdk_0004229.pdbqt,-6.91,1,,21,0.3292,,0
stage1,rdk_0000983.pdbqt,-7.39,1,,27,0.2736,2.18,0
stage1,rdk_0002459.pdbqt,-6.56,1,,14,0.4684,,0
stage1,rdk_0003398.pdbqt,-7.60,1,,38,0.2000,,0
stage1,rdk_0000153.pdbqt,-6.08,1,,22,0.2764,,0
stage1,rdk_0001909.pdbqt,-5.86,1,,17,0.3446,,0
stage1,rdk_0000389.pdbqt,-10.14,1,,26,0.3901,,0
stage1,rdk_0002312.pdbqt,-6.17,1,,26,0.2372,,0
stage1,rdk_0003365.pdbqt,-7.47,1,,41,0.1822,,0
stage1,rdk_0002380.pdbqt,-9.89,1,,28,0.3533,2.09,0
stage1,rdk_0001898.pdbqt,-7.25,1,,27,0.2686,2.05,0
stage1,rdk_0000214.pdbqt,-8.06,1,,36,0.2239,,0
stage1,rdk_0001444.pdbqt,-7.30,1,,25,0.2918,2.52,0
stage1,rdk_0001044.pdbqt,-8.66,1,,23,0.3764,,0
stage1,rdk_0004162.pdbqt,-9.37,1,,30,0.3122,2.08,0
stage1,rdk_0004061.pdbqt,-6.80,1,,19,0.3581,,0
stage1,rdk_0001528.pdbqt,-6.21,1,,21,0.2959,2.17,0
stage1,rdk_0003297.pdbqt,-7.18,1,,26,0.2763,,0
stage1,rdk_0001827.pdbqt,-6.72,1,,31,0.2167,2.07,0
stage1,rdk_0001360.pdbqt,-6.76,1,,19,0.3559,2.14,0
stage1,rdk_0004575.pdbqt,-5.94,1,,65,0.0914,,0
stage1,rdk_0003041.pdbqt,-7.87,1,,34,0.2315,,0
stage1,rdk_0003822.pdbqt,-6.39,1,,10,0.6391,,0
stage1,rdk_0002817.pdbqt,-6.08,1,,12,0.5067,,0
stage1,rdk_0001663.pdbqt,-7.48,1,,18,0.4155,2.13,0
stage1,rdk_0001109.pdbqt,-7.98,1,,16,0.4989,,0
stage1,rdk_0000572.pdbqt,-8.09,1,,22,0.3676,,0
stage1,rdk_0002085.pdbqt,-8.21,1,,20,0.4105,,0
stage1,rdk_0002078.pdbqt,-5.50,1,,14,0.3927,,0
stage1,rdk_0004345.pdbqt,-7.36,1,,18,0.4091,2.13,0
stage1,rdk_0003605.pdbqt,-6.63,1,,25,0.2652,2.34,0
stage1,rdk_0003100.pdbqt,-7.06,1,,12,0.5880,,0
stage1,rdk_0003491.pdbqt,-8.34,1,,16,0.5211,,0
stage1,rdk_0003794.pdbqt,-7.16,1,,26,0.2752,,0
stage1,rdk_0002586.pdbqt,-7.25,1,,22,0.3293,,0
stage1,rdk_0003900.pdbqt,-9.51,1,,30,0.3171,,0
stage1,rdk_0000277.pdbqt,-7.24,1,,25,0.2896,2.71,0
stage1,rdk_0004764.pdbqt,-7.58,1,,13,0.5828,,0
stage1,rdk_0001966.pdbqt,-7.75,1,,27,0.2870,,0
stage1,rdk_0000355.pdbqt,-5.69,1,,14,0.4064,,0
stage1,rdk_0003891.pdbqt,-8.50,1,,30,0.2833,,0
stage1,rdk_0000789.pdbqt,-7.13,1,,25,0.2853,,0
stage1,rdk_0002514.pdbqt,-6.74,1,,12,0.5613,,0
stage1,rdk_0003369.pdbqt,-7.34,1,,22,0.3338,,0
stage1,rdk_0001465.pdbqt,-5.12,1,,13,0.3940,,0
stage1,rdk_0004501.pdbqt,-7.06,1,,32,0.2206,3.62,0
stage1,rdk_0004267.pdbqt,-7.09,1,,21,0.3376,,0
stage1,rdk_0000639.pdbqt,-8.70,1,,23,0.3784,,0
stage1,rdk_0004707.pdbqt,-6.86,1,,44,0.1558,,0
stage1,rdk_0002630.pdbqt,-5.64,1,,10,0.5636,,0
stage1,rdk_0003306.pdbqt,-8.88,1,,33,0.2691,2.23,0
stage1,rdk_0000930.pdbqt,-8.31,1,,43,0.1933,,0
stage1,rdk_0004349.pdbqt,-8.56,1,,39,0.2195,2.38,0
stage1,rdk_0000774.pdbqt,-7.63,1,,34,0.2244,,0
stage1,rdk_0004399.pdbqt,-7.17,1,,19,0.3774,,0
stage1,rdk_0004667.pdbqt,-6.46,1,,11,0.5868,,0
stage1,rdk_0001166.pdbqt,-7.21,1,,20,0.3605,,0
stage1,rdk_0000812.pdbqt,-8.51,1,,36,0.2365,2.50,0
stage1,rdk_0000071.pdbqt,-6.61,1,,22,0.3006,,0
stage1,rdk_0000656.pdbqt,-8.04,1,,27,0.2979,,0
stage1,rdk_0001498.pdbqt,-7.41,1,,22,0.3367,,0
stage1,rdk_0002935.pdbqt,-7.96,1,,29,0.2745,,0
stage1,rdk_0003592.pdbqt,-6.31,1,,13,0.4851,,0
stage1,rdk_0001947.pdbqt,-7.36,1,,19,0.3875,,0
stage1,rdk_0002733.pdbqt,-7.71,1,,13,0.5933,,0
stage1,rdk_0002436.pdbqt,-8.68,1,,30,0.2894,2.90,0
stage1,rdk_0003022.pdbqt,-8.30,1,,30,0.2765,,0
stage1,rdk_0002017.pdbqt,-9.32,1,,22,0.4235,,0
stage1,rdk_0001760.pdbqt,-9.46,1,,32,0.2957,,0
stage1,rdk_0002712.pdbqt,-8.39,1,,33,0.2543,,0
stage1,rdk_0003521.pdbqt,-8.92,1,,37,0.2412,,0
stage1,rdk_0003727.pdbqt,-8.21,1,,21,0.3910,2.04,0
stage1,rdk_0001098.pdbqt,-6.12,1,,16,0.3822,,0
stage1,rdk_0001341.pdbqt,-7.24,1,,23,0.3149,,0
stage1,rdk_0004364.pdbqt,-9.18,1,,21,0.4373,2.07,0
stage1,rdk_0001242.pdbqt,-7.35,1,,25,0.2941,,0
stage1,rdk_0002114.pdbqt,-8.07,1,,27,0.2991,,0
stage1,rdk_0002417.pdbqt,-6.08,1,,18,0.3379,,0
stage1,rdk_0002977.pdbqt,-9.07,1,,43,0.2108,2.27,0
stage1,rdk_0000374.pdbqt,-8.25,1,,35,0.2357,2.41,0
stage1,rdk_0003921.pdbqt,-5.58,1,,11,0.5074,,0
stage1,rdk_0004461.pdbqt,-8.12,1,,32,0.2539,2.35,0
stage1,rdk_0002478.pdbqt,-4.64,1,,9,0.5158,,0
stage1,rdk_0002485.pdbqt,-4.77,1,,9,0.5296,,0
stage1,rdk_0003348.pdbqt,-7.89,1,,17,0.4640,,0
stage1,rdk_0000239.pdbqt,-7.82,1,,21,0.3724,,0
stage1,rdk_0002836.pdbqt,-7.22,1,,21,0.3437,,0
stage1,rdk_0000471.pdbqt,-7.71,1,,23,0.3354,,0
stage1,rdk_0000850.pdbqt,-7.59,1,,22,0.3451,,0
stage1,rdk_0001509.pdbqt,-8.53,1,,24,0.3555,,0
stage1,rdk_0001547.pdbqt,-6.05,1,,25,0.2420,2.55,0
stage1,rdk_0003327.pdbqt,-8.58,1,,30,0.2860,,0
stage1,rdk_0000755.pdbqt,-4.83,1,,11,0.4393,,0
stage1,rdk_0003624.pdbqt,-6.64,1,,19,0.3497,,0
stage1,rdk_0003697.pdbqt,-8.40,1,,28,0.2999,2.12,0
stage1,rdk_0001566.pdbqt,-8.33,1,,19,0.4386,2.29,0
stage1,rdk_0003748.pdbqt,-7.20,1,,22,0.3273,2.09,0
stage1,rdk_0004326.pdbqt,-9.69,1,,39,0.2484,3.32,0
stage1,rdk_0003252.pdbqt,-5.92,1,,11,0.5386,,0
stage1,rdk_0002333.pdbqt,-9.18,1,,31,0.2962,,0
stage1,rdk_0003647.pdbqt,-7.26,1,,37,0.1962,,0
stage1,rdk_0003854.pdbqt,-6.99,1,,12,0.5822,,0
stage1,rdk_0002629.pdbqt,-9.26,1,,17,0.5445,,0
stage1,rdk_0002874.pdbqt,-7.15,1,,36,0.1987,,0
stage1,rdk_0001182.pdbqt,-11.54,1,,20,0.5769,,0
stage1,rdk_0001741.pdbqt,-6.36,1,,20,0.3182,3.67,0
stage1,rdk_0000686.pdbqt,-5.96,1,,31,0.1921,2.67,0
stage1,rdk_0002283.pdbqt,-5.96,1,,28,0.2127,2.42,0
stage1,rdk_0002135.pdbqt,-7.97,1,,30,0.2658,2.59,0
stage1,rdk_0004562.pdbqt,-6.82,1,,29,0.2352,2.28,0
stage1,rdk_0001065.pdbqt,-7.41,1,,26,0.2848,,0
stage1,rdk_0002211.pdbqt,-8.80,1,,36,0.2444,2.00,0
stage1,rdk_0001928.pdbqt,-6.83,1,,16,0.4268,,0
stage1,rdk_0004780.pdbqt,-5.33,1,,13,0.4102,,0
stage1,rdk_0003751.pdbqt,-6.57,1,,18,0.3647,2.02,0
stage1,rdk_0000218.pdbqt,-7.19,1,,37,0.1944,,0
stage1,rdk_0000972.pdbqt,-7.32,1,,33,0.2219,2.45,0
stage1,rdk_0004211.pdbqt,-9.56,1,,16,0.5978,,0
stage1,rdk_0000953.pdbqt,-7.91,1,,33,0.2398,2.08,0
stage1,rdk_0002061.pdbqt,-7.64,1,,16,0.4773,2.08,0
stage1,rdk_0002646.pdbqt,-5.76,1,,11,0.5241,,0
